search_keyword;search_location;job_title;job_posting_link;company_name;short_description;location;posted_date;rating
Software Engineer;Dallas;Software Systems Engineer;https://indeed.com/rc/clk?jk=1e119445a2680885&fccid=77426fa86bb11d7c&vjs=3;Abbott Laboratories;"
Stays abreast of and communicates technical advancements to colleagues and associates.
Complies with U.S. Food and Drug Administration (FDA) regulations, other…
";Irving, TX+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Staff Software Engineer - Dallas, TX;https://indeed.com/rc/clk?jk=c66560902cf38f84&fccid=c629e32155ebd42c&vjs=3;H-E-B;"
Ability to grow a stellar team of engineers through interviewing.
You can coordinate work for a group of engineers on major initiatives.
";Dallas, TX 75220 (Northwest Dallas area)+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Web Developer;https://indeed.com/rc/clk?jk=607c100c8606d295&fccid=bcce0450b8971f9f&vjs=3;Page // Agency;"
Experience with web production software.
2-3 years of web development experience.
Strong communication and time management skills.
";Dallas, TX 75206 (Lower Greenville area);Posted 30+ days ago;
Software Engineer;Dallas;Senior Software Engineer - Backend;https://indeed.com/rc/clk?jk=19793699cd5d26bd&fccid=acba88459af3c5ce&vjs=3;Givelify;"
Engineer highly available and scalable software systems.
Build out real-time analytics and reporting dashboards that are optimized for big data and synchronized…
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer;https://indeed.com/rc/clk?jk=2087eb85c9cedd70&fccid=42bfc5a97647daf5&vjs=3;LTIMindtree;"
Analyzing test results, preparing summary reports, and providing fixes/improvements to the team based on that feedback.
Creating/reusing tools and scripts.
";Irving, TX+1 location;Posted 1 day ago;
Software Engineer;Dallas;Senior Systems Software Engineer;https://indeed.com/rc/clk?jk=e3bcd5c33f4a0da2&fccid=09e02654c2f26bbd&vjs=3;Recruiting From Scratch;"
Our mission is to foster this revolution by creating a first-in-class platform that enables biologists to leverage the explosion of data that increases by…
";Dallas, TX 75205 (Highland Park area);Posted 30+ days ago;
Software Engineer;Dallas;Senior Embedded Software Engineer;https://indeed.com/company/Overhead-Door-Corporation/jobs/Senior-Software-Engineer-dd95461727946876?fccid=f7e12e197275ac13&vjs=3;Overhead Door Corporation;"
3+ years designing and developing embedded C software.
Adhere to software development processes and procedures.
Knowledge of software engineering methodology.
";Dallas, TX (West Dallas area)+1 location;Active 8 days ago;
Software Engineer;Dallas;Software Engineer;https://indeed.com/rc/clk?jk=42d11997f12e7368&fccid=f99f3ab6040da2cb&vjs=3;Forward Game Studios;"
Mentor more junior engineers to help them grow and to instill best practices.
Solid understanding of data structures, algorithms, object-oriented design and…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Platform Engineer - Container Platforms;https://indeed.com/rc/clk?jk=c22524f4ad0b9cba&fccid=9b77e2b0ccfb3838&vjs=3;Costco Wholesale;"
Implements and maintains system configurations and baselines to support secure application development software control best practices and standards.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer II;https://indeed.com/rc/clk?jk=3d3800e068b7d8f0&fccid=137caddf486ed6a9&vjs=3;Avaya;"
You’re someone who wants to see the impact of your work making a difference every day.
You have a proven track record of professional software delivery using Go…
";Irving, TX;Posted 7 days ago;
Software Engineer;Dallas;Azure DevOps Engineer;https://indeed.com/rc/clk?jk=28769ff0af8d269f&fccid=01f584cfd9d6fc6b&vjs=3;Oddball;"
Working hand in hand with great DevOps engineers building out DevOps best practices in the federal space (Veterans Affairs, Department of Homeland Security,…
";Remote in Dallas, TX;Posted 28 days ago;
Software Engineer;Dallas;DevOps Engineer;https://indeed.com/rc/clk?jk=d761fb8d9e9fc68e&fccid=dd616958bd9ddc12&vjs=3;Almaden Genomics;"
Hands-on experience with CloudFormation, Terraform, or similar system management tools (e.g. Chef, Puppet, Ansible).
Implement CI/CD pipelines using Tekton.
";Hybrid remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;DevOps (AWS) Engineer;https://indeed.com/rc/clk?jk=7bf9a5a356936e89&fccid=e4487fb4861a7a3c&vjs=3;DataArt;"
Build amazingly crafted software and systems to provide our clients with cutting-edge digital healthcare management, delivery, and reporting/analytics suite.
";Dallas, TX;Posted 13 days ago;
Software Engineer;Dallas;UI / UX Designer;https://indeed.com/rc/clk?jk=1f41c8dd4caa8b88&fccid=02bd2bdda97deebf&vjs=3;Hearst Media Services;"
A work portfolio that demonstrates the role you played on each project, the problems that were solved, and the impact the project had on the business.
";Remote in Dallas, TX 75206;Posted 30+ days ago;
Software Engineer;Dallas;DevOps (AWS) Engineer;https://indeed.com/rc/clk?jk=7bf9a5a356936e89&fccid=e4487fb4861a7a3c&vjs=3;DataArt;"
Build amazingly crafted software and systems to provide our clients with cutting-edge digital healthcare management, delivery, and reporting/analytics suite.
";Dallas, TX;Posted 13 days ago;
Software Engineer;Dallas;DevOps Engineer III;https://indeed.com/rc/clk?jk=c9de29fd177dbf92&fccid=c8439bc64efecd47&vjs=3;PriceSpider;"
5-7 years of hands-on experience with container orchestration, performance tuning, and optimization using Docker and Kubernetes in multi-cloud production…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Software Engineer, Backend (Speech to Text Startup);https://indeed.com/rc/clk?jk=5affe52620d93f02&fccid=09e02654c2f26bbd&vjs=3;Recruiting From Scratch;"
Members of the engineering team work collaboratively as a group and with colleagues in technology, who are devising new speech recognition solutions, and…
";Dallas, TX 75205 (Highland Park area)+5 locations;Posted 30+ days ago;
Software Engineer;Dallas;Web App Hosting Engineer;https://indeed.com/company/PLAXONIC/jobs/Application-Developer-a7d1f3425b633f05?fccid=00c1e9093e1e5e65&vjs=3;Plaxonic;"
Candidate should have experience in ansible / shell or python automation with WebSphere..
Designing and developing automated scripts for using, wsadmin, shell…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;DevOps Engineer;https://indeed.com/rc/clk?jk=c50b850c7a69da08&fccid=b2caa926c708c7ab&vjs=3;Headstorm;"
The rapid pace of projects and exposure to complex problems in consulting will accelerate your experience 2 to 3x – for example, spending 5 years at Headstorm…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Software Engineer - Core Products;https://indeed.com/rc/clk?jk=b55583841e0970cb&fccid=dd616958bd9ddc12&vjs=3;Meltano;"
3+ years' experience as a software engineer, or similar experience in data engineering with strong programming and leadership experience.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Java + Microservices Developers;https://indeed.com/rc/clk?jk=3b38d0624535a744&fccid=57077bd28d6e3f33&vjs=3;Virtualware Innovations;"
Candidate must be very good in core java concepts( Java 8 is required) like Multi-Threading and Design Patterns.
";Dallas, TX 75204 (M Streets area)+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Hadoop Developer;https://indeed.com/company/ABCO-COMPUTERS-PVT-LTD/jobs/Hadoop-Developer-0b3d522f6821e638?fccid=bcdb29eb73275b0f&vjs=3;ABCO Computers PVT Ltd;"
Provide innovative tactical solutions when necessary to meet operational requirements.
No Visa Dependent candidates for this role Hybrid model*.
";Dallas, TX 75231 (Northeast Dallas area);Just posted;
Software Engineer;Dallas;AWS/Java Developer, Remote from Only India;https://indeed.com/company/Navisoft/jobs/Java-Developer-84dd8b513e58d1e8?fccid=427de9f0b932f766&vjs=3;Navisoft;"
6+ years java development experience with AWS, J2EE, Spring, Hibernate framework, etc.
Excellent knowledge of Relational Databases, SQL and ORM technologies …
";Remote in Dallas, TX;Active 3 days ago;
Software Engineer;Dallas;Full Stack Developer;https://indeed.com/rc/clk?jk=c49966a65baa722c&fccid=2150b2a4695db8ee&vjs=3;Cyber Infotech;"
Collaborate with internal teams to fix and improve software.
Develop clever technology solutions to business challenges and opportunities.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Software Engineer - Dallas, TX;https://indeed.com/rc/clk?jk=5c93fe30302f4670&fccid=c629e32155ebd42c&vjs=3;H-E-B;"
Experience with streaming services such as Google Pub/Sub, Kafka or similar.
Apply understanding to help improve the cloud infrastructure that powers our high…
";Dallas, TX 75220 (Northwest Dallas area)+2 locations;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer-Site Reliability Engineer;https://indeed.com/rc/clk?jk=8f2b5a96d8ce8d49&fccid=78bbcd26e39621f5&vjs=3;WELLS FARGO BANK;"
Site Reliability Engineers leverage their experience as software and systems engineers to ensure applications are available, have full stack observability,…
";Irving, TX+3 locations;Posted 7 days ago;
Software Engineer;Dallas;Lead Back-end Software Engineer - Rapid Prototyping;https://indeed.com/rc/clk?jk=ea77afcc6186d695&fccid=9e215d88a6b33622&vjs=3;Deloitte;"
Good knowledge and practical experience of client-side build/config management.
Proficient with version control systems, issue trackers and documentation tools …
";Dallas, TX 75201 (Downtown area);Posted 30+ days ago;
Software Engineer;Dallas;Software Developer;https://indeed.com/rc/clk?jk=08eb895f13339ce8&fccid=6aa4006c9bf20a40&vjs=3;Körber;"
You will have the ability to work with source control software packages such as DevOps, GitHub, etc.
You have 1-2 years of software development experience.
";Hybrid remote in Irving, TX;Posted 19 days ago;
Software Engineer;Dallas;Front End Developer;https://indeed.com/rc/clk?jk=a5347c913ab384ed&fccid=2150b2a4695db8ee&vjs=3;Cyber Infotech;"
Develop, maintain, and support web-based software applications.
NET, C#, ColdFusion, ASP, PHP, JAVA, and SQL and Oracle.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;LATAM Software Deployment Release Engineer - AVP (Hybrid);https://indeed.com/rc/clk?jk=ca6e4bb0cd856aab&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
5-8 years of relevant experience in an IT Infrastructure Operational role.
Appropriately assess risk when business decisions are made, demonstrating particular…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Developers;https://indeed.com/rc/clk?jk=9a6999abc7a7b8f2&fccid=fec6b7b2efacddf6&vjs=3;Cloud Resources;"
Provide software development expertise in Windows, SAP, Oracles, Java, and J2EE;
Work with a team of analysts and programmers; and responsible for overseeing…
";Irving, TX+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Senior Cloud Engineer (Remote);https://indeed.com/rc/clk?jk=50a1708b8f6e5a35&fccid=54872acee9502113&vjs=3;DataBank;"
Databank's Senior Cloud Engineer is responsible for maintaining and troubleshooting our public and private cloud infrastructure and related systems.
";Remote in Dallas, TX 75202;Active 2 days ago;
Software Engineer;Dallas;Digital Software Developer II- Hybrid;https://indeed.com/rc/clk?jk=884bd12f357a0cbc&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
This includes mobile apps and websites that help our customers manage their money, desktop software that allows our customer service agents to provide help and…
";Irving, TX+1 location;Posted 7 days ago;
Software Engineer;Dallas;Senior Angular Developer;https://indeed.com/company/Aevon-Inc/jobs/Senior-Developer-124b1d43a8109701?fccid=414627a7e77b0eb4&vjs=3;Okaya Corp;"
7+ years of experience programming in HTML, Sass/Scss and Agular 8.
3+ years of experience in Stencil/Web Component.
";Dallas, TX 75201 (Downtown area);Posted 1 day ago;
Software Engineer;Dallas;Senior Software Developer;https://indeed.com/rc/clk?jk=2362e3cdbed6a6c8&fccid=76900f8ba61b1d82&vjs=3;Brock Solutions;"
Establish initiatives and execute them through to normal day-to-day project work.
Lead and mentor team of software developers throughout the project lifecycle.
";Dallas, TX;Posted 21 days ago;
Software Engineer;Dallas;Lead Software Engineer;https://indeed.com/rc/clk?jk=f192c9d569b25ef4&fccid=c23a7af3829111d0&vjs=3;Thrive;"
Being a member of IT Solutions team, you will provide technical expertise and may coordinate some day-to-day work for a team.
2 years of leadership experience.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;UI Angular Developer;https://indeed.com/rc/clk?jk=84d208e5d6eab1ae&fccid=c67533a523c83a4c&vjs=3;Infosys;"
Will also consider three years of progressive experience in the specialty in lieu of every year of education.
This position may require travel and/or relocation…
";Irving, TX;Posted 27 days ago;
Software Engineer;Dallas;Software Developer;https://indeed.com/rc/clk?jk=f185eb777e158e6e&fccid=dea1ccfeafc5b40f&vjs=3;Mainstream Nonprofit Solutions Inc.;"
Responsible for designing, developing, testing, implementing, and follow-up development of windows/web/database applications to meet the day-to-day needs of…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Site Reliability Engineer;https://indeed.com/rc/clk?jk=6f3f0b1bf41bb3c4&fccid=d709010bf50f2482&vjs=3;Apixio;"
After getting familiarized with Apixio's products and infrastructure, you'll engage with a mix of project work and day-to-day operations.
";Hybrid remote in Dallas, TX;Today;
Software Engineer;Dallas;Site Reliability Engineer;https://indeed.com/rc/clk?jk=7ebb8079920365ec&fccid=f94b9259af53c096&vjs=3;Gravitate;"
This person will have an opportunity to work directly with software architects and senior leadership to design monitoring strategies to keep our cloud…
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Sr. Java Developer;https://indeed.com/company/Cognize-tech-solutions/jobs/Senior-Java-Developer-8190220444451a4b?fccid=f4398aa555827ed9&vjs=3;Cognize tech solutions;"
Angular is must with 6-7 years working experience.
Back End with 50% and full stack with 50% with angular.
";Dallas, TX 75201 (Downtown area);Active 17 days ago;
Software Engineer;Dallas;Digital Analyst/Web Developer;https://indeed.com/rc/clk?jk=a5b6d2d248391a18&fccid=d4967831a2dd1c03&vjs=3;Aaron Family JCC of Dallas;"
? Conduct keyword research, evaluate analytics and identify areas of success in order to make recommendations based on analysis and best practices.
";Dallas, TX 75230 (North Dallas area);Posted 21 days ago;
